pi_1,pi_2,pi_3,pi_4,cloud_fraction
-0.2656657176131523,-0.009294059935217697,0.6418392775206944,0.0083844701575993,0.85345458984375
-0.04441919125702013,-0.0020448560119161775,0.18461434895490866,0.004213498425549881,0.53082275390625
0.015199901064860792,-0.0009678932363997392,0.0030776052199423887,0.000441703591961618,0.4450000000000002
-0.274193126550823,-0.009003890749997622,0.7030797217033313,0.022468538002082882,0.71112060546875
-0.048363047472803705,-0.0021296334099970603,0.12436768299536727,0.0028354571666440558,0.30389404296875
-0.03316682348506582,-0.0016138421055390333,0.25432668657403235,0.00611434604152248,0.43341064453125
-0.2073048207109635,-0.007170973472141011,0.41821809498439844,0.006474981666151194,0.5955810546875
-0.010712227082854651,-0.002189091065451462,0.00017749221650708086,-2.9907404290653842e-5,0.9923437500000005
0.12313468551714103,0.005476039842346886,0.021649351984738725,0.001122482357832577,0.019062500000000003
-0.25219109903323883,-0.008844304197515295,0.6264061274113704,0.007156184437309721,0.54339599609375
0.30102512026011313,0.015309176785872907,0.11401236550332064,0.0026229746103600166,0.006562500000000001
0.8614678029624839,0.0452583376548291,0.0067914528207783185,0.00026998253731278594,0.0
-0.3013172493146518,-0.009917021337937827,0.644242876991919,0.01396574338200491,0.9833984375
-0.25239245881808203,-0.0091166508389031,0.5521852305821929,0.006987765190657319,0.58721923828125
0.09378884229800308,0.0037728954056102065,0.03325103650893426,0.0009433119221789419,0.025468750000000002
-0.26838031728429795,-0.00922083294601774,0.5686693452756633,0.007332121574469252,0.76690673828125
0.000454700263677448,-0.0007581376951158798,0.010160837115351012,0.00034558432048346514,0.26531982421875
-0.0699487486787737,-0.00291745669671124,0.15649055240738707,0.0030188413364295864,0.49224853515625
-0.021190919187366566,-0.0036411504844973985,0.03404405531003777,3.5791501777429554e-5,0.8998437500000005
0.9125171004559518,0.047503913803813275,0.013737400617533672,0.0006464471174867521,0.0
-0.2654505335329666,-0.009210131301759445,0.5769077708782643,0.006733890723060139,0.7908935546875
0.92336888903328,0.04799727009390318,0.026910653977961302,0.0012336464966770458,0.0
-0.2519643000511765,-0.009000143422525983,0.11613111845354462,0.0005127909089028312,0.873046875
-0.02885500727151001,-0.0014834506906223229,0.2139725408954714,0.004792285649602854,0.35028076171875
-0.22255072670672804,-0.006308266688209397,0.5492828014299239,0.005129805269068905,0.28411865234375
-0.25008524293065043,-0.009107421761525897,0.5360156394242027,0.006855133074361515,0.54229736328125
0.147693286779034,0.006481455985876087,0.010260739540774961,0.00014106036379103737,0.0
0.207138351483396,0.008064067695580143,0.06379093079713226,0.0010989574648919663,6.103515625e-5
0.02961980405219496,0.000677320899739632,0.03521456284177891,0.0009212231672207096,0.2071533203125
-0.006069191382797618,-0.0009901071004803728,0.12598956104338904,0.0037793234528506053,0.3260498046875
0.13086943046211907,0.005826154461406113,0.0839700595490606,0.001953651534326833,0.0159375
-0.26680403224418264,-0.009008190925852099,0.5136334588030111,0.011196642644554285,0.70086669921875
-0.323065198271541,-0.00997167480140986,0.1876786391981217,0.0009654983316146031,0.8466796875
0.09054426826513538,0.003731217119486352,0.04261911517366577,0.0011152098924462615,0.004062499999999999
-0.2501671745208466,-0.009182420284697606,0.5183137883258422,0.006813369537669555,0.58050537109375
-0.01795961964855167,-0.0034472504605087815,0.007555305329702717,-0.0002772163361530086,0.8492187500000005
0.0913719025550583,0.0034014604275461385,0.04467185271638701,0.0013405407225144412,0.024062500000000007
-0.26615709188657344,-0.00925086853346794,0.13732413025848253,0.00031721704264870586,0.917724609375
-0.031943336257869444,-0.0015541762422365615,0.14614322341871272,0.0018241341976016222,0.201416015625
-0.1659078669102736,-0.005899250069847743,0.23568091250309767,0.0028903986606929675,0.2733154296875
-0.25920064252685393,-0.009074193597529688,0.08310681132725181,0.0017510106156578013,0.82666015625
-0.11041698692920944,-0.004206468319279943,0.30063750402107864,0.005624317650615175,0.466064453125
-0.0888638359352461,-0.00351960621456743,0.25848876403095045,0.005381474600738913,0.473388671875
-0.011892554134526133,-0.0009287983727160162,0.19255046263155812,0.005739683184147682,0.5303955078125
-0.10760594089331471,-0.004044492876896986,0.3612942347047298,0.006970853084679507,0.38092041015625
